A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
1055.0,-0.407202953,-1.17341051,1.736201949,1.519927897,1.629251428,0.056597688,-0.483888959,good
320.0,-0.686679583,-3.020882327,-0.399128476,2.902398068,2.594570107,-3.42290737,0.468330323,good
21.0,1.177592782,-0.721654493,-1.387116215,7.619851801,1.069288382,-3.734805414,2.642948241,good
1520.0,-1.776323012,-0.804213713,-3.711222017,0.034261387,0.706271737,4.054382878,-1.937411735,bad
2260.0,0.471371607,1.959783857,-2.666020604,1.536069896,-1.871499074,-0.872589878,1.634416382,bad
1789.0,-2.073199792,0.370725342,0.777676698,2.707973045,2.997236992,-1.189757982,-0.803958746,good
3862.0,-0.176031042,-0.38774258,-3.019427506,0.965269897,-1.967858609,2.088537845,-0.050037559,bad
1820.0,-2.012448109,2.135046306,0.608812114,2.335046425,2.475038798,-1.401075408,-1.72694203,good
2234.0,0.355133695,-1.294624869,-0.414662426,1.212616092,2.867241644,-1.966610091,2.892003722,good
3826.0,-2.934432446,0.497834226,-4.130543025,1.443830407,0.378354362,2.882248972,-0.562910005,bad
1645.0,0.376422517,-0.511875344,1.625465022,-0.939925324,0.304955882,-1.381506256,3.283154894,good
1325.0,-0.082982561,1.373660198,-1.091739168,-0.640550402,0.976091712,0.854332308,-3.776445756,good
2810.0,-1.952355837,-2.334649835,1.009871062,1.460250188,1.372605121,1.579299527,0.021318706,bad
3809.0,2.905224958,-2.220215521,-3.04161171,2.024207388,0.939726611,0.768177023,0.614775962,good
534.0,0.559077253,-1.887088352,-4.295589945,1.471322657,0.638079169,4.074458786,0.296224193,bad
3878.0,-0.079753026,2.682219947,-1.480885086,-1.592384837,0.173402236,-0.016317734,1.933060621,good
1259.0,1.356587075,0.447687407,-1.530451211,0.037369336,-1.506976123,2.684936231,-3.532915159,good
3079.0,-4.073217342,0.551511458,0.890096776,-1.068701142,-0.272273438,1.138363055,-2.362080615,good
2410.0,-0.357997563,-1.005693846,-3.196444009,-0.543331418,3.02135306,3.13821902,-2.585610903,bad
3466.0,0.281937828,-2.839149532,0.63368975,0.342038967,0.094948481,3.582846294,-0.181076729,good
2823.0,0.059545078,-0.08133263,-0.676254945,-0.398736348,0.820806946,-1.036747234,0.706485347,good
2844.0,2.412594659,-2.424529459,-0.71767619,1.232904705,4.795188314,-1.422100874,3.979854814,good
3345.0,-0.425977379,0.657611421,0.967383217,0.080754669,2.987883744,-2.443464517,1.271605588,bad
3745.0,0.155233855,-1.188883556,-0.26064849,0.078006615,-0.916140764,-0.357039769,-2.317160544,bad
2542.0,1.706310497,0.234132391,-1.848696182,1.285824473,2.152655411,-0.857855694,0.97422529,bad
3960.0,0.488501636,-0.056977418,-2.418510821,2.305981281,-1.435253761,-0.442876781,-0.970235117,good
3523.0,-2.103942418,1.937547057,-1.392326205,2.327345378,-0.610525865,-0.084870675,2.330347175,bad
2931.0,-2.315037667,-0.632076637,-1.719956319,1.896177956,-0.533710209,1.448866524,-0.683793916,bad
2448.0,-1.618332762,-1.584919085,-0.653479821,1.247518528,2.652649048,1.31273798,2.405837627,bad
1707.0,0.522224741,0.652557389,-3.069178119,2.955208455,-1.740692822,-0.725726315,-1.98381094,good
1979.0,-3.572582619,1.059641894,1.46963149,-1.684308558,1.326312304,0.308534957,-2.090557189,good
1178.0,1.432987534,-2.726885322,0.729770909,2.165785931,0.951947386,2.924848867,0.366164489,good
556.0,2.738737681,-2.964777583,-0.880812336,0.306240578,3.802263716,-0.51132368,2.571582061,good
94.0,0.097397568,-2.090139656,-5.018889094,0.173397255,1.524662353,5.278448329,-1.700396069,bad
3247.0,0.741592825,-2.043126967,0.658164664,-0.040771294,0.012117691,0.143572162,-2.41369341,bad
3113.0,-1.993757282,0.889680141,0.057289768,0.898262727,0.644909723,0.251999159,-2.114689564,good
1679.0,0.905159053,-2.074056748,-2.905731595,0.26048095,1.845435377,1.096334219,4.09531232,bad
2333.0,0.128843848,-2.790195384,2.242249942,2.58447224,2.924971498,0.020213794,-0.011582814,good
1108.0,2.728652926,-2.738928313,-4.569206033,3.429014767,2.388080129,0.534863996,0.445759947,good
3564.0,-1.011784956,-0.976148361,0.772293969,0.893672658,-1.434231725,-0.775497047,-1.089252346,bad
3932.0,0.686717834,-3.048826162,-2.887878713,0.651054369,3.670449104,2.871668116,0.257369095,bad
946.0,-1.769068506,-1.490856125,-0.414663062,0.323572213,-0.778968665,1.591536266,-1.507770861,bad
2484.0,-0.936654303,-0.894962693,-0.127975171,-0.30785624,1.135294472,2.023146261,-0.468873071,good
350.0,-2.600329309,-1.290502036,2.448420348,1.437260011,2.872859896,-0.854529922,-1.102217986,good
602.0,0.440097677,-0.536274042,-0.854270771,0.160994771,-0.049758099,3.081594887,1.334893586,bad
3355.0,2.187789366,-2.084104854,-3.169612783,-0.281883345,1.766344597,0.284599412,0.722045686,bad
2511.0,-0.026840721,1.001699504,-1.179219147,2.432863067,-1.850115282,-1.418941213,-0.060371554,good
2076.0,-1.811287862,-1.204246673,1.453347164,1.445390945,0.424619294,0.412867495,1.088504595,good
3629.0,0.272788302,-1.538869707,-2.661360717,4.816726008,-0.491633217,-1.692431107,-0.53944205,good
736.0,1.187048641,-2.198453033,-0.345532456,2.267265963,2.985937267,-2.420051282,2.009993218,good
440.0,-1.30482878,-0.273041385,-0.525761308,1.791983925,1.041625112,0.214153898,-0.731351697,good
3756.0,1.79569907,-2.871604994,-1.377614193,0.988918538,1.793614493,-0.228141388,1.384035334,good
3273.0,-1.777471726,-0.535455476,2.592794204,0.735941537,1.299667911,-2.698621492,2.39350287,bad
2242.0,-1.023914397,-0.188001819,-0.70255069,1.617376553,0.82200077,1.032570792,-0.911224331,good
2133.0,0.292053647,-2.83944957,0.334109459,1.396526631,-0.439524526,-0.26325533,-2.947236366,bad
219.0,-0.271070252,-2.515852845,2.342917722,0.699965346,0.356715611,1.941893883,-1.652992023,good
84.0,1.75626858,-2.078246123,-1.347003072,1.570705713,0.205594839,3.33230319,-0.159879504,good
3699.0,0.543925986,0.351044672,0.254268897,-0.229104749,1.936577931,-1.897021997,1.34871204,good
2022.0,3.733160751,-2.630307377,1.514313925,1.711900122,-1.678539879,-1.706189996,-0.510457242,bad
2110.0,-1.11416808,-0.782227158,-1.015545793,3.868902504,-0.455818388,-1.200251191,-0.778000656,bad
862.0,-1.073914806,-3.048915039,-0.907396817,0.684222562,3.169329989,2.61061447,2.683269381,bad
1715.0,0.567059849,1.696033478,-2.506901315,0.364452001,-1.032855565,2.002136195,2.904401259,bad
3005.0,-4.2720132,0.021266115,2.420558289,1.756026488,-1.22186724,-0.395617762,2.020624473,bad
3743.0,-2.102671946,-0.007395054,0.133886129,1.198670829,3.210020858,0.590544088,2.396013951,bad
1615.0,-0.142934544,-0.306921063,-0.428423468,0.170553841,-1.842671307,0.910788276,0.442710961,bad
1237.0,0.955259491,-3.638161922,-0.728256885,0.326914849,0.456008142,-0.581192941,-0.969689707,good
788.0,0.456051546,1.089813315,-2.015435584,1.693630623,1.399263107,0.88161806,-2.746453526,good
2073.0,-0.396577114,-1.999882587,-1.20753401,0.483109256,0.057674238,1.387186382,-0.095012373,bad
2585.0,-2.368594187,-1.806340604,0.052787353,-0.612247526,-2.761441598,-0.039332695,-3.684284125,bad
3883.0,-0.484201507,-0.166192913,-1.504511258,-1.080336236,-0.293462308,0.143921659,1.136970464,good
3988.0,-1.857834005,1.545697526,-2.825358661,-0.52653283,-0.60250533,1.338497914,-0.395376725,bad
102.0,-1.921823652,-3.481362426,0.441475743,1.777523431,-0.283584197,0.82291936,-3.504485228,bad
3107.0,-3.001232904,-2.172604901,-0.147178811,1.175183417,0.020233193,2.822543498,1.122215319,bad
2183.0,-0.665620915,-2.231718194,1.319768985,0.581922393,-1.235713678,0.633911223,-1.161427669,bad
2175.0,4.305849179,-3.431048364,-2.630272319,3.62169029,1.385819172,3.792586559,0.11629875,good
3043.0,-1.549754142,1.292916579,-0.824470337,1.550896325,1.417404687,-0.325310279,-2.569348843,good
2071.0,-2.023427392,-1.661363351,2.592763979,0.70153623,0.78740983,0.931920812,0.341899461,good
822.0,0.801531124,-3.959029797,2.661273314,1.425869419,-3.065994437,-0.067518606,-1.353715891,bad
3485.0,-0.25413277,-2.14060775,-2.597140016,2.037037998,0.622878232,3.102867072,0.598524359,bad
3752.0,0.116351823,0.741875647,-1.017357821,2.396387207,-0.029596388,-2.003704787,0.26348289,good
1884.0,-2.751081375,-1.27252164,-1.791478633,1.679505038,-0.714574594,3.845176932,-0.459299267,bad
3540.0,-2.976331155,-1.440100102,-1.213032738,-0.906927156,1.015068867,3.34896357,-2.704740981,bad
3328.0,-2.72156418,0.260152568,1.367541828,0.357822364,1.710660498,0.556430966,0.048978998,bad
1014.0,-0.530249858,0.4932471,-1.335097836,-0.053888685,0.919019732,-0.616124778,-0.461544176,bad
3981.0,0.173943536,-1.671635287,-0.023466877,0.941615074,-1.136509319,0.6872827,-1.587952145,bad
1809.0,-0.015645702,-1.136847008,-2.174772634,0.518760624,1.142794159,-0.558608613,0.806262665,good
216.0,-0.458837875,-0.936624637,-0.802757694,1.559549736,0.16766578,1.917121565,-0.348891561,good
305.0,-1.772238544,0.446927461,-1.533814526,2.003013093,3.603647172,-0.452172972,-3.646472989,good
2824.0,-0.740123171,-3.437991017,5.079820147,1.375173807,2.612484532,-0.454033638,-2.678681961,good
2856.0,1.735977857,-0.854322997,-1.761772673,-0.642360065,3.049845803,-2.036943039,2.936344233,bad
3758.0,0.748482575,0.869340372,2.039248658,0.933981311,-0.24950108,-2.3682325,2.721538302,good
2670.0,-0.819008686,-0.780292148,2.022567305,1.394313205,-0.903509093,1.655351353,1.21299242,good
1977.0,-2.688513327,-0.069366586,0.120966831,2.607860708,-3.383996159,2.086026546,-3.547965513,bad
3391.0,1.970026975,-2.615542064,0.465325523,0.052062971,2.323303264,-0.953945994,2.834503938,good
1327.0,2.536514596,-2.35282862,-0.203899429,0.651133535,-1.200811233,4.318720893,0.582127057,good
3792.0,-0.994149952,-1.667667509,-0.350210139,-0.085782442,-0.31355705,2.705482532,-1.957389142,good
2730.0,-3.075829763,0.941047814,0.507087547,-0.284778143,0.609006305,1.950091529,1.453685894,bad
474.0,1.728200791,1.787493586,-1.431247665,0.160493336,0.188754032,-0.010727553,2.308864383,good
2694.0,2.839617992,0.747720396,-1.026055396,-0.709875681,0.431186284,0.970474653,3.604999027,good
3992.0,1.764253493,-2.079695,-0.083382857,-0.086723532,-1.703384634,3.840101017,-0.338260538,good
851.0,1.806404783,-2.355395033,-0.2061129,-1.210372234,2.765678772,-0.392659285,3.104922831,good
1840.0,-1.943168085,-2.81966909,-1.754703383,-0.408436682,2.404233277,3.615822784,-0.675343239,bad
3937.0,-0.206441389,-0.291952423,-4.774955471,2.865700766,-1.921259374,3.387468279,-0.229714061,bad
1160.0,1.601266871,-0.984489123,0.529442031,1.660762357,-0.875868318,0.767274275,1.895399271,bad
3026.0,0.611621934,-1.654902166,1.465394027,-0.490341336,-1.17929256,3.194306565,0.062116068,good
3906.0,0.169607816,-0.729545601,-0.826745594,0.993625818,0.276170346,1.91902546,0.526956474,bad
856.0,-3.274338775,0.212383753,-4.089663305,0.52718621,-2.716781477,0.826576671,-2.924449787,bad
3802.0,-3.018590836,-1.078221991,-0.688831356,2.77658532,0.105390529,2.023221861,2.608624768,bad
2381.0,-0.114110061,1.529552815,-2.779826343,2.839020611,-0.969455216,2.800208784,4.96733684,bad
3584.0,-0.145952125,-1.657361713,0.265041825,2.661644539,2.405706673,-3.553420012,0.545749303,good
2273.0,-0.580451799,0.400891004,-1.218143758,2.407946088,1.367578742,-2.275824219,2.10991205,good
710.0,-2.532791508,-3.123671509,1.117364292,-0.279016526,0.154359374,1.752811559,-3.755760233,bad
3753.0,-2.043663942,-0.4113966,-2.697243647,1.739330092,-0.913505191,3.782240866,1.227386779,bad
3603.0,1.114073892,-2.271133682,-1.681154384,0.722807299,3.068057818,-0.745080015,1.782646005,good
1772.0,-1.749403452,-5.746383673,1.467217611,1.203402054,-3.283043905,0.830028458,-5.387118149,bad
3644.0,3.736865832,0.333673283,-0.130783565,1.178783954,3.370875752,-1.297338321,3.160949687,good
2286.0,-5.648196033,-0.867212898,-0.325700946,-1.505945118,1.406540799,4.39780589,-2.403308571,bad
2388.0,-2.830463095,-4.371521936,-0.790808931,-0.940962021,4.038744128,2.77429988,3.816880808,bad
3831.0,1.554816122,-1.113843676,-1.684352669,2.807205397,-0.005696067,-0.760565478,2.129436957,good
3624.0,1.272060507,0.365450752,1.295580507,-1.211840728,2.920993141,-1.863686772,2.59718064,good
1649.0,-2.923907124,-0.18191195,1.020598905,-0.727060986,0.009713423,1.000537804,-2.976638655,good
1905.0,-1.291458924,-1.672009269,-0.746471019,2.846835147,-2.52227973,2.225132838,-0.180186783,bad
3874.0,1.92588849,-0.984398455,-0.12744117,-3.414805063,7.364402864,-1.342563133,2.064066964,good
3081.0,-0.757483893,-0.507885205,0.783895628,2.256950858,2.869462342,-0.223499738,-0.417913889,good
400.0,-1.455035126,-0.094436686,-1.810406774,0.631183733,2.116621914,-2.282721694,-1.590347457,good
1745.0,-0.180991023,0.811598539,0.186962771,-2.114348068,-0.963956017,-0.087821433,1.789026195,good
1933.0,-1.352830351,-1.775617733,2.741242267,-0.892613683,0.286592561,1.352466007,-0.439551693,good
3462.0,-1.600436913,1.71589773,-3.916085718,0.27495594,2.149101296,0.283397656,-3.473578108,good
175.0,-3.005490261,-0.487316731,2.24018426,-0.952809122,1.930097417,-0.252653951,-2.337145932,bad
2952.0,1.004742265,-1.654689861,-0.294945817,2.194853224,-0.295615085,2.513654646,0.253906147,good
1400.0,1.11514795,0.174716415,-2.742140262,1.191594835,1.538984606,0.045979716,-0.221227947,bad
267.0,0.391502374,-2.231925032,-4.272946199,-0.252954061,1.472741626,2.700868622,0.236001317,bad
3384.0,-3.725976048,-0.685797015,0.512836851,0.547321821,0.936350286,1.926225204,2.070556012,bad
3381.0,1.571418217,1.225942581,1.481955424,-1.834312702,0.433967388,-1.072166442,2.23487766,good
1191.0,-2.9184276,-1.996235656,-0.965561773,1.03958601,2.498588583,2.750874958,2.545422919,bad
1934.0,1.693653501,-3.454192024,-3.327472584,-0.352645073,3.311763466,2.565219068,1.656877646,bad
2128.0,-0.792714002,-0.229621419,-3.055723052,1.945335333,-0.509488018,2.215651848,0.1481226,bad
1883.0,-3.566781504,2.148825052,-0.152948255,-0.821546696,1.40236302,-0.436948267,-0.757241868,bad
2672.0,-2.713892507,-0.934109074,0.064536231,1.392949887,0.308389532,1.732371296,0.416518576,bad
930.0,0.923694005,0.664399808,-3.141028855,3.061432051,-0.24205667,1.954008085,0.618410208,good
997.0,2.789450989,-0.350117702,-4.03219941,-0.075977127,2.11307057,0.115447409,-1.454219836,bad
3572.0,-3.004635637,-0.846908379,-3.520080473,-0.66153515,-0.585545799,4.886635613,-1.839627396,bad
2432.0,0.489720369,-2.286110352,1.189136335,1.004070064,1.514245568,-2.066796469,3.752627485,good
378.0,1.90951554,-1.365334295,-1.402893985,2.654201306,0.650170585,2.652619687,-0.493836065,good
3138.0,-5.192294815,-0.199310525,0.841395106,0.707506723,2.84266668,-1.012861171,-2.273601407,good
1634.0,-0.076260582,-0.038540826,-1.924918985,0.666626499,0.537221084,1.664910506,-1.712375191,good
3375.0,-1.738118945,-2.093796105,0.855736596,2.331386222,-1.24859115,1.479151059,1.830054885,bad
259.0,-1.220395543,0.727752497,0.500212481,0.941042704,1.720316779,-1.422646164,0.866285324,bad
1420.0,-1.304399956,-5.032275009,0.291006297,3.394300452,0.030701816,-3.116205613,-0.185962292,good
2198.0,-4.624721982,0.256553221,-3.986957075,-1.721884152,0.068653567,6.503375218,-0.918587296,bad
2790.0,-0.470045903,-3.548301905,2.873617478,1.411913465,0.698962347,1.57114703,-1.528270534,good
573.0,3.504740977,-5.478682219,-1.548665919,-0.720533669,1.908383228,1.91057271,2.445013853,good
3045.0,0.923390881,-0.887100649,-1.802853232,1.918978558,-0.357687583,0.555588822,-0.37351141,bad
2846.0,-0.218219247,-1.62165213,-3.470050522,1.131764958,-2.988573765,3.100934928,-0.748039619,bad
1625.0,-2.712530522,-2.789550376,-0.670397326,2.609653218,-0.397278801,4.669601978,-0.362249992,bad
480.0,1.765902051,-1.664634383,-0.562926908,2.492599401,1.866013682,1.500279072,-1.13294028,good
2417.0,-0.356741809,-0.673466978,-1.597212283,1.021556162,-1.437327751,2.706066625,1.025434143,bad
2674.0,-0.553000097,0.514036645,-0.753822328,2.303533113,1.941922605,-0.348784464,-0.280116277,good
3886.0,1.367227142,-1.220655681,-0.842855506,2.7344754,-2.587219221,-2.08249217,-1.057525635,bad
3945.0,-2.646459792,-1.228784403,1.049095253,2.39649748,0.714771518,2.551635444,-0.873064683,bad
2348.0,0.146860505,-1.283878832,-0.136293346,0.651485519,-0.595226245,1.282650346,-0.508210454,bad
3459.0,-0.105073377,-4.607425973,1.198867791,0.8599053,2.709267586,-2.563325471,1.776869606,good
3352.0,-0.141911268,-1.152842376,-3.636526228,1.57322056,1.5648673,4.200538397,-1.433368628,bad
2182.0,1.587379525,-0.449550631,1.154522763,0.349009448,0.417567442,-1.400332754,2.530517323,good
3785.0,-1.605606015,0.340259441,1.425331946,0.933489695,1.714271951,-0.805790797,-2.378220329,good
3903.0,-1.298363125,-1.47313497,-1.749550303,0.096768102,2.461665438,0.956603358,3.569300942,bad
2396.0,1.609033248,-0.766501159,-2.976002286,1.438299938,0.937640946,0.267792074,1.283893863,good
1673.0,-2.482187534,-0.887877764,1.649343823,0.077475102,1.906561226,0.330406753,-3.322432942,good
473.0,0.448986399,-1.878035663,-0.506964876,1.520233325,-4.22895702,-0.369207123,-0.801235143,bad
2045.0,-0.596809188,4.369571494,0.181873551,3.255675296,-1.491297288,-3.31005709,2.728708138,good
2278.0,-1.346707338,-2.293757642,0.309239436,1.535801723,-0.278842065,0.056952231,4.324596042,bad
1408.0,-1.387502391,1.1401394,-2.183648191,-0.434611106,2.115844486,2.2475233,-0.313392864,bad
2851.0,-1.479299761,1.948079683,-2.58143201,-1.017572382,-0.116365071,-0.565001529,-0.970844205,good
3935.0,0.13987114,0.053432833,-0.793096645,-1.453663137,3.203361347,-1.399413951,0.086659287,good
2070.0,-1.095300081,-0.689905071,0.079552523,0.421389288,-0.711749599,-1.994697311,-0.155530675,good
1533.0,0.200807954,-3.190807158,1.081122768,-0.390419053,-1.274967496,4.174762875,-0.884502772,good
383.0,1.004702069,-4.521360136,-0.506152982,1.477988099,2.24658432,-1.523423649,-0.693510247,good
2325.0,-1.447188749,-1.675930188,-0.464819568,2.638306667,-2.620990805,3.498612406,-0.495153874,bad
220.0,0.305715131,-0.481595147,-0.114756951,2.181975514,3.879569217,-3.675563415,1.76244588,good
1060.0,-1.99640797,1.145121367,-0.822238626,2.407963638,3.783584355,-1.123365677,-1.519371671,good
2803.0,3.494959666,0.399268222,-0.132810356,0.370993397,2.620881789,-0.692937243,2.759441226,good
2901.0,0.95947521,1.17520878,-1.558681656,3.150679291,-1.332056334,-1.162085781,0.936264265,good
2114.0,-0.322462195,-2.575139879,0.329670845,0.311691902,-1.843513963,0.237368419,-2.715597414,bad
2691.0,-4.122995743,-4.098127683,6.374915513,0.467545479,2.835062913,-0.33644327,-1.244418116,good
2715.0,2.127647133,-2.5738768,-1.576992106,0.238847903,3.979118085,-0.103594815,4.91079485,good
953.0,0.986430179,-2.754966761,2.137415253,2.135527747,1.202552665,1.500782517,-0.534094288,good
3955.0,-4.960450671,0.699910542,2.862231639,-3.674746202,-0.028948556,0.194216569,-3.726145619,good
3583.0,0.757868257,1.477388203,-2.444446471,-0.519191298,-0.478558977,2.280916336,-3.960265632,good
1896.0,-2.72714668,-0.44895901,-0.198944468,0.39950337,2.692264477,0.666869346,0.685408528,bad
1372.0,-0.856775615,-1.192705203,-0.793932327,0.422987482,0.90043042,3.061127564,-0.157924585,bad
589.0,-1.946053119,-1.246623836,-0.710984132,1.456692818,-1.082281365,0.42356073,-1.677969421,bad
390.0,-0.153110977,-2.489734041,-2.194768088,-0.590088534,3.560605401,1.828832509,0.205756573,bad
1139.0,-1.233413202,0.64103924,0.936459069,-0.551161348,-1.82710165,2.047326882,-0.171433286,good
888.0,-0.286679192,-1.726295289,-0.241288132,2.685789863,-1.765188865,-0.159748947,-0.490589561,bad
2131.0,2.617564252,0.081924184,-0.364518069,1.387658087,0.909087535,-0.704888323,2.269546816,good
1041.0,-2.055776172,-3.355322872,3.554301882,0.904296776,2.368481362,0.393883593,-0.083337968,good
833.0,-0.11935875,-1.868233134,2.716261806,1.331909323,0.272557793,2.43465261,2.788116753,good
1541.0,0.137275091,-2.441075309,1.50028869,3.424272664,2.883022136,-4.421569109,2.722973293,good
1310.0,-0.014043122,-2.205075892,-0.552342893,0.805807701,-1.712713095,0.735389609,-2.192343114,bad
3182.0,-1.244401925,-3.280975289,-2.839928158,0.841739833,-0.644497424,3.787029205,0.701310229,good
3337.0,-2.30900559,2.34422865,2.175081006,1.730938479,-0.306653321,-2.609955276,1.062466224,bad
532.0,-2.700025766,-2.386073587,-2.302098104,-2.078623934,5.870747305,3.245839004,1.818460298,bad
2812.0,-3.377693605,2.053683337,0.794257199,-3.528962327,-2.071870818,1.137396103,-4.110373172,good
1881.0,-0.499743859,-1.13807292,0.508688415,1.321902827,0.580225039,-2.549181044,1.003754094,good
855.0,-0.32914168,-2.617138117,-1.808901507,2.471154956,-4.036115604,0.025530654,-1.633272132,good
3171.0,2.097622928,-3.290629484,-2.174481509,0.619759424,0.308669168,1.107862709,1.193854061,good
319.0,-2.228778607,-1.034194946,0.921878168,-0.161100226,2.694175463,-0.803583773,2.316583272,bad
1369.0,1.924949416,-4.010810835,-3.972308368,2.074923063,1.262407417,0.951738985,-0.222391791,good
3149.0,-0.223909391,-3.138394855,3.980793922,0.365462994,0.710490097,1.741950282,-0.114346995,good
1285.0,-1.169834796,-1.054397188,-2.571268393,-0.645487584,-1.24591269,0.890230256,-3.801992201,good
3965.0,-2.810654903,-1.550995921,2.699335103,1.032748009,1.788076904,-0.157175323,-3.167304356,good
3513.0,1.538812545,-2.104370686,-1.209299533,0.471060473,1.572962234,-0.413415731,0.450130636,good
3448.0,-0.008129741,1.217734434,-0.492340612,1.292241435,-0.357776961,-1.638492553,1.508189676,good
608.0,-0.606658561,-4.249128494,-1.360871102,1.128343381,2.508678833,-1.683903241,-0.378882061,good
3159.0,-2.345911563,-0.103097004,1.150390986,1.628029728,-1.399632034,0.358785703,-2.62072577,bad
156.0,1.949866355,-0.78061046,-3.134467206,0.115946901,0.418511509,-1.729952765,1.378138082,bad
2169.0,-0.877526715,-0.403724649,0.783132125,0.903129897,-0.130447559,0.359689875,0.483467424,bad
1506.0,0.352827964,-0.855003209,0.468818217,2.70805782,0.53493377,-3.282426351,-0.452462829,good
2526.0,-0.609944389,-0.988635869,2.076575524,0.070695058,1.883389005,0.38200651,-3.52838956,good
627.0,2.174392776,-2.650980234,-1.410461112,2.19446055,2.864418528,-1.27279455,1.725500851,good
1706.0,-1.752066684,1.227673321,0.225772989,0.668944177,-0.094356481,-0.069580575,1.293012809,bad
934.0,2.913226335,-4.513222772,-1.735331568,-0.774266043,5.084390973,0.320790603,1.975611851,good
1488.0,-2.683480115,-0.765732142,2.260755849,-0.796973774,0.878141381,0.59503059,0.198625883,good
3402.0,-1.660465347,-3.663195389,2.308270445,0.589992178,3.02913686,0.971780462,-3.15671247,good
3403.0,-1.196292581,-0.388059273,-1.953929762,-0.560576315,2.214945523,2.424549859,-2.306351404,bad
512.0,3.494801452,-2.643741519,0.419279989,3.645718399,-3.285315914,-2.297288152,-0.264526021,bad
994.0,1.438107204,-1.185783247,0.48832231,1.496157199,-1.070271866,-1.111976504,1.712699274,good
3102.0,-0.743778598,-1.353542617,-1.838637259,0.988648302,-2.193773045,0.05715575,-2.831125855,bad
2177.0,-1.042922746,-0.708490352,-0.157402388,0.950915787,1.027566496,0.461387136,-1.082842655,bad
1915.0,-0.953475721,0.61583338,-3.584262169,1.189656118,-1.12943968,0.338341881,-1.453878333,bad
1051.0,2.019954774,-1.486366025,-2.331938565,-0.396322896,0.012627897,-0.275645335,0.019333986,bad
780.0,-0.840793436,-3.72039621,2.913149836,1.528257646,0.079635041,1.955687623,-0.539101247,good
2220.0,-2.436002313,0.084055928,0.222926103,1.398836725,-1.796494906,-2.587192294,0.362517495,good
1260.0,-0.350767863,2.516610427,-3.492288975,0.308696197,0.166494573,1.796717253,-1.046069507,good
2625.0,-2.386099988,-1.611333274,2.076455983,1.346120056,0.290659351,1.240376333,0.050116799,good
1071.0,1.668865185,-3.592426551,-2.907858606,1.598578125,-0.849828113,0.752074557,-1.660211588,good
419.0,0.734479064,-4.943761505,-0.926083011,0.108163347,5.198245939,-1.521292426,1.445026966,good
1870.0,2.319430963,0.644981353,-2.185412679,2.676259873,1.753957724,-0.382958855,4.595794222,good
580.0,-1.880011246,0.403136744,0.51825074,2.415009167,1.619696525,0.008863284,2.626433539,bad
200.0,-1.193551717,-1.484548885,-1.682801417,-0.255826272,1.888296732,1.369561333,1.640197921,bad
2031.0,3.152564811,0.673119713,-1.704854083,4.512371253,1.350953434,-1.022986756,4.820600657,good
2390.0,2.639380873,-4.289758506,-1.613193772,0.638524246,3.968766656,-0.291309665,1.379010378,good
2742.0,0.330614771,-0.125896204,-1.618171686,2.971416483,0.599418255,0.807998174,-1.618615272,good
3998.0,-4.008003744,-1.779337107,2.366396966,-0.200329367,2.161435121,0.214488384,-2.229719806,good
3876.0,-2.941900133,-0.677296819,-1.801199043,0.334617071,-2.229984775,1.869168012,-1.331010488,bad
1123.0,-1.97530185,0.148919043,-2.065254398,0.971761931,1.009978356,-1.996483744,-1.310787649,good
2470.0,2.200067918,-0.409745976,2.419940671,-0.189508486,2.907596425,-1.872339123,7.193374375,good
909.0,-0.882610481,-0.064112922,-0.553560019,0.162855688,-1.123233714,1.872529539,0.922071266,bad
990.0,0.292568208,0.67748661,-1.473442827,2.477455546,-1.361697419,-0.128687406,0.004235805,bad
587.0,-2.730350504,-1.33907779,-0.281202885,2.770062529,-2.889864817,1.775054035,2.724329759,bad
1927.0,-2.513610772,-0.508219391,-0.231116584,-1.943160135,0.666356615,-1.936065241,-1.394149587,good
2079.0,1.109550502,-2.790130715,-0.32244415,1.797326115,-4.667150083,-0.25245425,-1.126932496,bad
672.0,1.381277578,4.363065922,-2.569945288,2.139034728,-2.640239031,-0.034340364,0.242878626,good
1668.0,1.464340336,-1.403805059,-2.966240872,0.058158503,-0.10505373,0.724488249,1.518602253,bad
3021.0,-2.982489104,-1.151936282,1.184344372,2.902769805,-1.534326133,2.212735831,-1.022736521,bad
1001.0,-0.157271619,0.829703853,-3.27215596,1.226894151,-1.36458925,1.487907926,1.052510895,bad
1636.0,-2.216978502,0.698037033,-0.824514197,0.324780756,2.225218983,-0.599271743,-5.000693112,good
3575.0,3.264381853,-0.426724862,-1.604338008,1.162339274,3.736083066,-0.798968253,1.732524419,good
3885.0,-1.085904618,-0.871928823,2.302701432,-3.504206381,6.25259219,-3.462378854,2.87351138,good
111.0,-1.213074179,-0.24908012,-0.002478363,2.509596721,1.498529064,0.755573897,-0.362616748,good
1951.0,-1.60220322,-2.234048307,-1.445256726,1.421623644,-0.559610859,2.006623105,2.501694047,bad
2322.0,3.098029339,-1.732347048,-1.507209401,-0.21694332,4.039246137,-0.301569514,0.617345483,good
1449.0,-1.018401924,-1.233883416,-0.711807877,2.214152306,0.950604271,1.256525443,-0.574108525,good
1854.0,-3.470067658,-0.9833098,2.586125462,1.395652374,2.078906195,-1.072424092,-2.273704682,good
